Iteration,Time,MaxReturn,MeanKLBefore,LossBefore,ProcessExecTime,Perplexity,AveragePolicyStd,EnvExecTime,ExplainedVariance,MinReturn,AverageDiscountedReturn,StdReturn,MeanKL,ItrTime,dLoss,AverageReturn,Entropy,NumTrajs,LossAfter,PolicyExecTime
152,743.476395368576,-915.2561163465982,0.0,-4.0340424334317504e-08,0.06716728210449219,3899.6365,0.7895392,3.926563262939453,0.9267609830273953,-1753.9545830550767,-569.2445996695619,193.47346042379456,0.006480705458670855,4.436936140060425,0.026556932073830808,-1296.9117778836312,8.268639,50,-0.026556972414255142,0.08839583396911621
153,747.8425803184509,-806.4668572968434,0.0,4.253387331232261e-08,0.04401278495788574,3881.3596,0.78901,3.869044303894043,0.9189661412008169,-1880.673414984825,-571.7897771569233,238.3998874993147,0.006408882327377796,4.363516330718994,0.02477639696597933,-1307.7080696659036,8.263941,50,-0.024776354432106018,0.08773326873779297
154,752.4879975318909,-873.0138846038675,0.0,7.147789204964283e-08,0.045300960540771484,3789.9333,0.7863508,4.143890142440796,0.924993729505588,-1708.2911961059403,-564.7027052355817,174.91197282017328,0.006447024643421173,4.642763376235962,0.025732191976906904,-1293.4127140572425,8.240104,50,-0.025732120499014854,0.09973287582397461
155,756.6329329013824,-839.7660991838992,0.0,5.531310875994677e-08,0.04256319999694824,3729.753,0.78457075,3.6692280769348145,0.9349952515198525,-1939.9650643172697,-597.2041605769041,207.13007351801497,0.009746269322931767,4.1398093700408936,0.032520204216240245,-1374.832739612938,8.224097,50,-0.032520148903131485,0.08042359352111816
156,761.2573368549347,-930.9185252657801,0.0,-5.1641464438034745e-08,0.046376705169677734,3688.2515,0.7833811,4.122321844100952,0.9368568390054193,-1686.9704111805618,-590.3275285637658,197.04777889064795,0.006469039712101221,4.621744632720947,0.024584396323561464,-1347.6116234506885,8.212908,50,-0.024584447965025902,0.1006157398223877
157,765.6063404083252,-790.1392139847065,0.0,1.6212464259979242e-08,0.04359292984008789,3668.6768,0.7827615,3.873732805252075,0.9352070203471835,-1678.2833548421415,-545.0703113904716,195.4855796773652,0.006561001762747765,4.345797777175903,0.027010052844882892,-1240.9933480150435,8.207586,50,-0.027010036632418633,0.08869123458862305
158,769.9482042789459,-990.0549883787459,0.0,-2.5272369086337676e-08,0.04388761520385742,3633.8003,0.7817236,3.853062868118286,0.9377524831483754,-1679.8231409501195,-580.5767242524249,168.3202053721036,0.006452890112996101,4.339151859283447,0.027673405468464196,-1332.2436191554452,8.198034,50,-0.027673430740833282,0.09075450897216797
159,774.2359135150909,-860.6154071300258,0.0,-1.5056134117230613e-08,0.043990135192871094,3595.9446,0.78053945,3.8089427947998047,0.9520141417378856,-1729.6662590488809,-578.9379911737668,189.42728935779985,0.009934347122907639,4.285040855407715,0.03285264580845748,-1325.682847401446,8.187562,50,-0.0328526608645916,0.08827042579650879
160,778.8857264518738,-818.6145603585524,0.0,-1.3351440841802287e-08,0.08726119995117188,3570.8406,0.7796892,3.9899446964263916,0.9091206008411798,-1940.4875664021815,-551.9838980028755,246.31692128692654,0.009727981872856617,4.647146224975586,0.031869088917970245,-1262.8910818290046,8.180556,50,-0.03186910226941109,0.09769058227539062
161,783.0551626682281,-920.4299194886522,0.0,2.155304024142879e-08,0.04311394691467285,3563.9648,0.77947706,3.690176248550415,0.9300529041377237,-1727.4899515777963,-574.4778742160047,224.799960500619,0.006472285371273756,4.164185047149658,0.02575199226141045,-1311.9512990269661,8.178629,50,-0.02575197070837021,0.08274435997009277
162,787.4823126792908,-790.8354607151851,0.0,1.4305114870438729e-09,0.04413247108459473,3563.3904,0.77947754,3.9701876640319824,0.939859345776579,-1772.4632084411974,-573.2075171972218,226.46962940165074,0.0064885434694588184,4.424422740936279,0.025992216110229505,-1308.4784773156744,8.178468,50,-0.025992214679718018,0.10106492042541504
163,791.5452857017517,-903.2795627044736,0.0,1.3470649484759178e-08,0.0410609245300293,3540.941,0.7787989,3.626033306121826,0.9235203086137386,-1953.2355538448217,-570.9635620312015,215.03422719474318,0.00644265953451395,4.060279607772827,0.025945164695381884,-1307.0924715355395,8.172148,50,-0.0259451512247324,0.07970237731933594
164,795.9086833000183,-831.6001357109387,0.0,-2.40802755513414e-09,0.04415464401245117,3499.3806,0.77749157,3.920034408569336,0.9393750188898405,-1687.5045043860443,-574.7071306615907,220.64700796412907,0.009912567213177681,4.360766887664795,0.032155738598108385,-1311.5649526511781,8.160341,50,-0.03215574100613594,0.09470057487487793
165,800.0919473171234,-811.5603638149128,0.0,5.327463270532462e-08,0.04139828681945801,3464.838,0.77635765,3.7348053455352783,0.9271620728433962,-1791.1655262524534,-567.7019273864256,216.83844997143876,0.006404913496226072,4.180620908737183,0.025365003573895706,-1290.5927168335875,8.150421,50,-0.025364950299263,0.08465266227722168
166,804.3376708030701,-852.3367617143685,0.0,2.9206275176107965e-09,0.04338359832763672,3455.4368,0.77606285,3.8065171241760254,0.9327576111630713,-1752.9507147695592,-560.6408421236666,216.44392707804417,0.009971406310796738,4.243091344833374,0.032492923676967544,-1275.5876196763127,8.147704,50,-0.03249292075634003,0.08895277976989746
167,808.551355600357,-831.4385148166152,0.0,-2.0897388708362996e-08,0.04169130325317383,3407.4043,0.77449584,3.763211965560913,0.9402525060803808,-1699.4078972363782,-564.445775369573,218.25124649263688,0.00992905255407095,4.208684682846069,0.03050722327232336,-1279.6623129302047,8.133706,50,-0.030507244169712067,0.0855109691619873
168,812.8495042324066,-926.025994983713,0.0,2.6178360812423307e-08,0.04308891296386719,3395.671,0.7741579,3.8550331592559814,0.8988613040817344,-1674.4105785836653,-567.4764560749531,179.72555198547064,0.0064088995568454266,4.295498847961426,0.02622913951873862,-1301.7797804176223,8.130257,50,-0.026229113340377808,0.0918586254119873
169,816.9896693229675,-930.4482327936831,0.0,-1.3828277412031298e-09,0.04112887382507324,3378.4382,0.77361614,3.7119739055633545,0.9226188763666588,-1957.2315197597648,-558.2607136999974,222.13187819422652,0.006447241175919771,4.137590408325195,0.025429610642790812,-1275.8151263927984,8.125169,50,-0.025429612025618553,0.08235335350036621
170,821.2910516262054,-764.4143237434876,0.0,2.8610229740877458e-09,0.04277396202087402,3327.3547,0.77199024,3.856264352798462,0.9350635622473914,-1775.5915266841153,-596.5232289123472,198.59957275788275,0.006525550037622452,4.298798084259033,0.02602225083112719,-1369.6893442402275,8.109933,50,-0.026022247970104218,0.0925602912902832
171,825.4142291545868,-781.2907290902633,0.0,-6.008148289993187e-08,0.040782928466796875,3309.6511,0.77141386,3.694457769393921,0.9231716912139891,-1787.2642858986933,-556.9585045358924,201.75216298991097,0.009844020940363407,4.120539903640747,0.03122976188361548,-1269.453737835605,8.104598,50,-0.03122982196509838,0.08061981201171875
172,829.758501291275,-977.5028616771854,0.0,4.1198731537406275e-08,0.04371356964111328,3273.3145,0.77020633,3.893444776535034,0.9456641537395498,-1665.479372696304,-568.0016443866286,186.31738301082694,0.006430714391171932,4.341679334640503,0.02482605747580635,-1297.1338751862206,8.093558,50,-0.024826016277074814,0.09613823890686035
173,833.9059047698975,-919.6178034234463,0.0,5.722046170220096e-10,0.04148125648498535,3253.9023,0.76956004,3.710750102996826,0.9319848681332501,-1797.2672051902139,-576.1993324047456,218.3463923365985,0.006463969592005014,4.144840717315674,0.027114118090271977,-1317.6723148421877,8.08761,50,-0.02711411751806736,0.0807185173034668
174,838.1584298610687,-884.6004146543996,0.0,5.550384685193421e-08,0.042200565338134766,3215.6128,0.76822275,3.8082621097564697,0.9186873860120942,-1656.253380375993,-546.0832850790891,182.7078996113974,0.009981692768633366,4.249911308288574,0.031952555847169606,-1254.7392682534314,8.075773,50,-0.031952500343322754,0.08881855010986328
175,842.2249443531036,-821.17869344448,0.0,-4.00543198608716e-09,0.040218353271484375,3198.0583,0.7676067,3.64219331741333,0.9290148471408929,-1718.8256757934778,-582.8977373923841,205.20875846323716,0.006478589493781328,4.063344478607178,0.02626868868172183,-1329.0659057378903,8.070299,50,-0.026268692687153816,0.07910823822021484
176,846.4393539428711,-762.666162749061,0.0,-3.2329559473964764e-08,0.04155921936035156,3183.4463,0.76711214,3.7801897525787354,0.9286761964560604,-1768.0091734483556,-582.4003322406539,219.69831300886318,0.00648966059088707,4.211832523345947,0.026606700649857373,-1324.618767506408,8.06572,50,-0.026606732979416847,0.08958315849304199
177,850.6665375232697,-819.7072101432353,0.0,-1.7166136956348055e-08,0.0419003963470459,3181.5007,0.7670031,3.778120994567871,0.9319529844155341,-1731.5713216909342,-560.3149518371855,179.79953832055705,0.006535427179187536,4.224552869796753,0.02801140171289518,-1281.021632420633,8.065108,50,-0.028011418879032135,0.08239269256591797
178,854.957932472229,-896.6180221252722,0.0,-1.7881394143159923e-08,0.04271125793457031,3114.3137,0.7646964,3.845371723175049,0.9131157494562905,-1771.3806127871055,-574.0508115821596,229.00766246972003,0.006453571375459433,4.288755178451538,0.026861115172504668,-1302.3226231352853,8.043764,50,-0.02686113305389881,0.08911824226379395
179,859.1727495193481,-950.3264574028948,0.0,6.890296777584126e-09,0.04052853584289551,3094.4897,0.7639902,3.739020824432373,0.8929592538352182,-1770.8753931470617,-558.8718666490727,215.05351392759377,0.0099788224324584,4.2121803760528564,0.034609320944547495,-1278.2987654774797,8.037378,50,-0.03460931405425072,0.07992100715637207
180,863.571218252182,-798.3571980160016,0.0,2.3746490995790737e-08,0.04318594932556152,3034.5095,0.7618283,3.8916711807250977,0.9221200580452428,-1679.0293264650068,-546.6655213186331,198.38404111802228,0.009841452352702618,4.3932785987854,0.034076148176193755,-1247.4808306036225,8.017805,50,-0.03407612442970276,0.09160542488098145
181,867.6197259426117,-925.4207624837252,0.0,-8.583068478174027e-09,0.04084610939025879,3018.5137,0.76118827,3.6269471645355225,0.9303911207233149,-1736.5809048344884,-568.183655002073,179.75579450223063,0.009989720769226551,4.045813083648682,0.032643719375133884,-1296.4205575375224,8.01252,50,-0.03264372795820236,0.0790715217590332
182,872.0121874809265,-735.4398503793747,0.0,3.2794474691399955e-08,0.042999982833862305,3002.25,0.76061344,3.933178424835205,0.9145176538009573,-1700.650392898226,-562.1275866120924,230.1860150499304,0.006409590132534504,4.3897926807403564,0.026849099633096785,-1278.30609202163,8.007117,50,-0.026849066838622093,0.09007906913757324
183,876.2622606754303,-776.4284912889101,0.0,4.5061110398592064e-08,0.04396653175354004,2952.573,0.7588905,3.68515944480896,0.8883450616280424,-1752.6597323699539,-560.9123727270833,249.36964538534906,0.0065566422417759895,4.247451305389404,0.026639843717216394,-1275.5099448405842,7.9904323,50,-0.026639798656105995,0.08041763305664062
184,880.5960907936096,-861.5383931296417,0.0,-1.749396361105937e-08,0.043174028396606445,2901.6072,0.757054,3.7739169597625732,0.9232784527868874,-1588.808077395916,-547.6413588513626,187.02825606740276,0.009985563345253468,4.329390048980713,0.03407632300257646,-1250.6547652164845,7.97302,50,-0.03407634049654007,0.08944344520568848
185,885.2642359733582,-805.5101270434106,0.0,1.239776614703203e-09,0.08022761344909668,2859.8342,0.7554312,3.9574756622314453,0.9028096726465511,-2009.678240437216,-564.496332619269,235.36349219998198,0.006435038987547159,4.661686182022095,0.026414982351660732,-1284.9668244717284,7.958519,50,-0.026414981111884117,0.09781479835510254
186,889.841635465622,-742.9535329987258,0.0,2.2888184680880386e-09,0.04565858840942383,2850.73,0.75507826,4.037209510803223,0.8552500824110418,-1679.9872752581164,-545.4107994108689,220.71025452637932,0.006543447729200125,4.574477195739746,0.025283080020547022,-1235.8160954531972,7.9553304,50,-0.025283077731728554,0.09693264961242676
187,894.6897325515747,-798.3662483640913,0.0,-4.1222573798904705e-08,0.04791831970214844,2801.414,0.7532519,4.270604133605957,0.9081445481752549,-1706.659392356394,-547.7525802670709,224.3156970506731,0.009994926862418652,4.845458269119263,0.03101735351383539,-1247.4933517821516,7.9378796,50,-0.031017394736409187,0.1070108413696289
188,899.2058551311493,-756.0136590223045,0.0,4.8124789486792e-08,0.044222116470336914,2776.6287,0.7523854,3.9918203353881836,0.8851648031867835,-1654.2546188350389,-537.686093588325,224.77390838348182,0.006526235956698656,4.513469219207764,0.026409774714707623,-1218.987449706947,7.9289927,50,-0.026409726589918137,0.09241104125976562
189,903.8847334384918,-793.7168751469394,0.0,9.63211022053656e-09,0.04480099678039551,2753.7598,0.75150555,4.146178960800171,0.9063577830715059,-1706.7929932208062,-553.0795395573388,226.07713862363025,0.0064681535586714745,4.676293611526489,0.026290266162156684,-1251.0829602408853,7.9207225,50,-0.026290256530046463,0.10324382781982422
190,908.459639787674,-837.1497199775908,0.0,4.5299529460862686e-08,0.044213294982910156,2744.3035,0.7511376,4.049839496612549,0.9118824273492705,-1624.970783183847,-528.7543163876535,191.70878278766534,0.006403810810297728,4.5722925662994385,0.02668614745140019,-1198.63433391997,7.9172826,50,-0.026686102151870728,0.0939185619354248
191,913.1566686630249,-842.1671154540443,0.0,6.961822673900997e-09,0.044817447662353516,2735.4548,0.7508027,4.159271001815796,0.9078617230407212,-1655.3863008259077,-550.2268126075877,203.57764317706636,0.006401306018233299,4.6940600872039795,0.02583447981178777,-1249.0431317917325,7.914053,50,-0.025834472849965096,0.10460400581359863
192,917.6561412811279,-786.7782699858958,0.0,4.516839879897816e-08,0.045593976974487305,2724.82,0.75039065,3.9739089012145996,0.8822577892981112,-1691.018440203429,-540.8349417635878,217.3359928724282,0.0064772628247737885,4.496350526809692,0.027851924765109004,-1222.3818870584043,7.9101577,50,-0.027851879596710205,0.09375143051147461
193,922.3703992366791,-811.8655143821092,0.0,-3.0803679607060985e-08,0.046035051345825195,2725.996,0.7504722,4.177080392837524,0.9066486393484255,-1544.1363099072428,-552.450744484682,179.63347384360006,0.006460488773882389,4.711485862731934,0.026581567642093518,-1251.300776226905,7.910589,50,-0.026581598445773125,0.10323023796081543
194,926.7869687080383,-785.2579860195939,0.0,1.771450008902775e-08,0.045110464096069336,2729.374,0.7506468,3.9145421981811523,0.9017116030828513,-1928.7039198928987,-546.9521805264903,220.76658205333723,0.009973966516554356,4.413889646530151,0.032166666370629926,-1242.2185949753082,7.9118276,50,-0.03216664865612984,0.09532618522644043
195,931.4637179374695,-818.642934829579,0.0,8.01086397217432e-09,0.045137882232666016,2696.3452,0.7493102,4.151594877243042,0.9062627188188509,-1696.0732217612951,-555.0307282682828,231.74216346355274,0.009993989951908588,4.6741180419921875,0.032654151880740834,-1258.574542160429,7.8996525,50,-0.03265414386987686,0.09985613822937012
196,935.9804146289825,-757.207255638628,0.0,8.411407748099009e-08,0.04438042640686035,2667.1387,0.7480923,3.9991846084594727,0.8844522198552638,-1626.8252093428896,-527.8926138565066,241.47757412288723,0.009856279008090496,4.514094352722168,0.03017918608784953,-1186.6974681898525,7.8887615,50,-0.03017910197377205,0.09697103500366211
197,940.7342545986176,-797.6996409539335,0.0,3.902912126818592e-08,0.045516014099121094,2667.9185,0.74812263,4.2189719676971436,0.9071500943811096,-1600.730298903003,-524.8713545785321,199.38441621399906,0.006467398256063461,4.751232862472534,0.025354951533675063,-1180.8082638624953,7.889054,50,-0.025354912504553795,0.10317659378051758
198,945.2414171695709,-779.0969999806969,0.0,2.570152268788206e-08,0.044503211975097656,2641.907,0.74712586,4.00555682182312,0.8963445382822021,-1672.9605975803318,-527.2537838298184,193.96285621506183,0.009920254349708557,4.504544734954834,0.032421014827489714,-1193.9569281559195,7.8792562,50,-0.032420989125967026,0.09381937980651855
199,949.9836506843567,-864.0288874252045,0.0,2.074241578498004e-08,0.045587778091430664,2638.7117,0.7469962,4.205265998840332,0.9111226393854143,-1593.6057068440825,-535.5316727305488,158.8749934686323,0.006531545892357826,4.739096641540527,0.026191616684197783,-1213.1973121708704,7.878046,50,-0.026191595941781998,0.10484170913696289
200,954.5327677726746,-763.8600037371671,0.0,2.9802322831784522e-09,0.04419898986816406,2631.286,0.7466891,4.02038311958313,0.8849133254580535,-2088.8958340145164,-517.2718410341914,227.69925609197958,0.006472700275480747,4.5465006828308105,0.02728878445923333,-1170.388032049831,7.875228,50,-0.027288781479001045,0.09662747383117676
201,959.2632310390472,-774.4181454560942,0.0,2.0623206253844728e-08,0.045487165451049805,2629.244,0.74659324,4.191640853881836,0.9068621290003918,-1617.0616921752767,-535.9301605829257,208.06473818527576,0.006407632492482662,4.726951360702515,0.02495841881632721,-1206.4410518869495,7.8744516,50,-0.024958398193120956,0.10892701148986816
202,963.7713086605072,-777.1017009029979,0.0,1.2636184543168838e-08,0.0520784854888916,2621.2087,0.7462439,3.974119186401367,0.9125722757399429,-1782.358874478286,-540.2992955414464,222.58076139364002,0.009883403778076172,4.505369424819946,0.03177712631225571,-1219.1660566518165,7.871391,50,-0.03177711367607117,0.09600424766540527
203,968.4355714321136,-780.3069106082422,0.0,-4.720687840631399e-09,0.08879351615905762,2610.0896,0.7458112,4.080994367599487,0.8879957954830302,-1685.609368631754,-519.4882102161494,211.22616196485978,0.009947984479367733,4.66159462928772,0.03163434092998507,-1170.7500205504725,7.86714,50,-0.03163434565067291,0.10173296928405762
204,972.9853813648224,-862.5270502082215,0.0,-1.4972686201986107e-08,0.09517097473144531,2601.4216,0.7454658,3.887786388397217,0.8855404213718943,-1648.4962351594013,-532.3542327815791,214.34138609455738,0.00985958706587553,4.547165870666504,0.03140067301988658,-1204.0483410499762,7.8638134,50,-0.031400687992572784,0.08930397033691406
205,977.8412725925446,-841.5792019198389,0.0,7.367134013946952e-09,0.06710338592529297,2586.5493,0.7448524,4.141900539398193,0.8905149895279535,-1603.1505386544825,-525.0619454358385,189.7613670695416,0.009979981929063797,4.850897789001465,0.03181611365675918,-1180.0181342928017,7.85808,50,-0.03181610628962517,0.09515261650085449
206,982.5892441272736,-824.9474982499762,0.0,8.79287753718927e-08,0.07287311553955078,2578.7808,0.7446147,3.8282394409179688,0.9107755393927146,-1704.9199870077393,-535.3680719677267,203.6546887783808,0.006429452449083328,4.7453694343566895,0.02577412725687367,-1206.5757576922085,7.855072,50,-0.025774039328098297,0.08491230010986328
207,987.3308019638062,-761.8400596572002,0.0,1.4114379887075756e-08,0.05928945541381836,2576.147,0.7445009,4.030866861343384,0.8958249501662681,-1911.1529035160443,-535.8214285838501,221.4321494619561,0.006468666717410088,4.737399339675903,0.026644871714711194,-1211.5466918041209,7.85405,50,-0.026644857600331306,0.09169697761535645
208,992.2060859203339,-864.9885343557943,0.0,5.21898257943576e-08,0.06634950637817383,2561.4324,0.7439046,4.180859327316284,0.9216537261745527,-1854.0657732617221,-539.628205378429,201.51404284424578,0.006411429028958082,4.8706536293029785,0.026127988508342526,-1218.6959899960411,7.848322,50,-0.02612793631851673,0.09748435020446777
209,996.7274658679962,-770.304877870253,0.0,1.6403198799253005e-08,0.043532609939575195,2556.1772,0.7436998,3.809150457382202,0.9167523828015418,-1754.929383034174,-541.0987573365893,206.56883726252067,0.006454178597778082,4.518791675567627,0.02517815643250998,-1227.9728625923653,7.846268,50,-0.02517814002931118,0.08695864677429199
210,1001.5670046806335,-725.6417588929042,0.0,-2.641677809833709e-08,0.04822659492492676,2540.33,0.7430336,4.122485637664795,0.8951428940272121,-1868.716678727931,-526.9696756312899,257.0934539692876,0.00647884514182806,4.83623743057251,0.02401471662819432,-1182.3387357676284,7.8400493,50,-0.02401474304497242,0.09811019897460938
211,1006.2508566379547,-756.9567412640514,0.0,1.1491775531169424e-08,0.05671525001525879,2515.2422,0.7420169,4.017871856689453,0.8407806021887694,-1768.6739307538833,-521.7702054570357,209.76402269433945,0.009944978170096874,4.678704261779785,0.03306173937320711,-1166.8208400147041,7.8301244,50,-0.03306172788143158,0.09038949012756348
212,1011.0546905994415,-815.1958426363756,0.0,1.2397766369076635e-08,0.05858016014099121,2516.5798,0.74208647,4.166716575622559,0.8914750468414657,-1732.167344372844,-537.3690206782726,215.48999376561798,0.009842056781053543,4.801090955734253,0.030871344089508312,-1209.4260046426855,7.830656,50,-0.030871331691741943,0.10091853141784668
213,1015.6236956119537,-829.958565282398,0.0,-3.027915917996893e-09,0.05043983459472656,2509.822,0.7418548,3.892082452774048,0.8926907445542184,-1618.766614447722,-538.8541411751057,227.09941929696484,0.006435525603592396,4.5662922859191895,0.026163366389274634,-1213.9830391262396,7.827967,50,-0.026163369417190552,0.0880272388458252
214,1020.5118892192841,-766.2236497129039,0.0,1.60694124673455e-08,0.048453569412231445,2496.0088,0.7412787,4.173169136047363,0.8826714312039764,-1666.5721900794551,-542.6394083671521,208.52351274657536,0.009817572310566902,4.8837878704071045,0.03177677956819558,-1234.9060881741755,7.8224483,50,-0.03177676349878311,0.10082054138183594
215,1025.1335051059723,-809.0265657937927,0.0,5.197525076994225e-09,0.04344344139099121,2493.1362,0.7411619,3.9199204444885254,0.9170048346259986,-1616.394640438153,-536.7923186039608,202.96276243814899,0.006401355843991041,4.617585182189941,0.02539592383503919,-1212.8402343171965,7.8212967,50,-0.025395918637514114,0.09115266799926758
216,1029.8773503303528,-767.0278133857922,0.0,7.090568487910787e-08,0.05240917205810547,2487.772,0.74091977,4.093220949172974,0.8663878036584112,-1895.2814324066687,-531.8895744436021,229.14528793542362,0.006442672107368708,4.740850925445557,0.026335006704925945,-1195.3777346380832,7.819143,50,-0.026334935799241066,0.09837150573730469
217,1034.482272386551,-807.8234945510401,0.0,-2.174377478070255e-08,0.06642603874206543,2482.4348,0.74071896,3.935206413269043,0.8902829430152815,-1687.7263657427727,-516.3114418848122,207.59769558052358,0.009900452569127083,4.60030460357666,0.032401856642961135,-1157.4220075232304,7.816995,50,-0.032401878386735916,0.0888218879699707
218,1039.280200958252,-753.6409591152843,0.0,1.4877318932349226e-08,0.04515647888183594,2470.343,0.74021,4.051371097564697,0.8967535408479949,-1610.350990432641,-537.9539137148464,196.11730561431176,0.006476568523794413,4.792782783508301,0.025695815658568932,-1213.5861790738102,7.8121123,50,-0.02569580078125,0.09822821617126465
219,1043.880387544632,-762.3062452992743,0.0,7.677078173173868e-08,0.056905508041381836,2458.812,0.7397343,3.982755661010742,0.8493460254130275,-1607.210431289952,-487.6026525452701,208.30227844790025,0.009860082529485226,4.596924066543579,0.0317507893145077,-1083.007503551784,7.8074336,50,-0.03175071254372597,0.09002828598022461
220,1048.6594724655151,-780.9108508913107,0.0,-2.6130676289426447e-08,0.04812502861022949,2443.9622,0.73910946,4.14716911315918,0.9023702890087872,-1611.3528913380276,-509.792128708287,176.2166372544122,0.006417001131922007,4.77634072303772,0.025160234367847423,-1136.2861628326903,7.801376,50,-0.025160260498523712,0.09879541397094727
221,1053.2988345623016,-757.7149244595273,0.0,1.1420249634852553e-08,0.0492401123046875,2417.7754,0.73794776,3.9251644611358643,0.8218192618081086,-1730.5156690260262,-520.0124409829182,220.3560210626846,0.00645533436909318,4.635419130325317,0.024869518598913842,-1173.9611223604466,7.790603,50,-0.024869507178664207,0.1027824878692627
222,1058.079185962677,-727.991690503354,0.0,1.444816621898326e-08,0.04485321044921875,2415.108,0.7378164,4.058718919754028,0.884741027602446,-1708.6671393916188,-527.497955899756,226.40585457994624,0.006398084107786417,4.77578330039978,0.02557422547936472,-1185.8948636601845,7.7894993,50,-0.0255742110311985,0.09944987297058105
223,1062.9082036018372,-773.9334218069191,0.0,-2.7012825754013647e-08,0.06516504287719727,2412.3813,0.73772806,3.9980649948120117,0.8625302994294689,-1718.3786749837304,-524.1117271324906,231.480667116991,0.009961050003767014,4.824615955352783,0.032545546996592734,-1174.6850485384075,7.7883697,50,-0.03254557400941849,0.08870387077331543
224,1067.5282011032104,-754.16877419085,0.0,-3.051757735406113e-09,0.048657894134521484,2410.9624,0.73761064,3.9137818813323975,0.8719500688469215,-1766.066767387761,-525.2321867944479,204.748126285233,0.00986453890800476,4.6171653270721436,0.03260838307738312,-1179.4647652367812,7.7877812,50,-0.032608386129140854,0.09092140197753906
225,1072.3808193206787,-775.7359763104305,0.0,-2.0170212167158752e-08,0.0733647346496582,2410.96,0.73761487,4.106780290603638,0.8779400151822921,-1622.8792125013963,-527.4819958864086,198.9519643142081,0.009799747727811337,4.848281145095825,0.03252305681109391,-1182.9117033446375,7.7877803,50,-0.032523076981306076,0.09628701210021973
226,1076.794400691986,-745.9743810465003,0.0,-3.380775481787168e-08,0.04382157325744629,2400.5588,0.7371933,3.8653528690338135,0.9118172837987963,-1764.940000335052,-529.5591127322714,205.40053394329607,0.006441508419811726,4.409692287445068,0.025382566916942295,-1198.9716371581626,7.783457,50,-0.025382600724697113,0.08888816833496094
227,1081.5843183994293,-750.8237549923186,0.0,2.083778305461692e-08,0.046297550201416016,2390.8281,0.73678887,4.232766151428223,0.91693728471976,-1587.6237665141448,-516.8341584302167,182.62000504243835,0.0064834244549274445,4.78323769569397,0.027266865944861607,-1156.898786559895,7.779395,50,-0.027266845107078552,0.10207676887512207
228,1086.0810918807983,-788.7032393137412,0.0,2.2554397460794462e-08,0.04393506050109863,2351.1987,0.735007,3.9720330238342285,0.8875458269693596,-1606.681220443691,-496.55302437272223,201.5486686462311,0.009999509900808334,4.494125604629517,0.03155617436170566,-1108.2486275123167,7.7626805,50,-0.0315561518073082,0.09556746482849121
229,1090.833577632904,-785.5831550977347,0.0,1.8024444159436825e-08,0.04530620574951172,2346.6433,0.7348095,4.210666179656982,0.9031921227380774,-1631.3371765335485,-525.3306190484104,203.43278164754338,0.006400267127901316,4.749739408493042,0.026333307245373305,-1174.9141449780411,7.760741,50,-0.026333289220929146,0.10234427452087402
230,1095.5110459327698,-892.2261020262422,0.0,2.7418137094059603e-08,0.04474329948425293,2353.992,0.7351201,4.143678426742554,0.9185156151603037,-1620.3326906654672,-520.5524496871714,169.63328661127497,0.00994181353598833,4.6748363971710205,0.03173181921243717,-1161.9831027755567,7.763868,50,-0.03173179179430008,0.09329009056091309
231,1100.2506337165833,-811.2051700678401,0.0,-7.724762163263676e-09,0.04585576057434082,2340.4402,0.73451215,4.192432880401611,0.8747563575499296,-1945.3617201736442,-526.5181671133652,224.7959837096659,0.006469463463872671,4.736945867538452,0.026247068965434828,-1181.6002321715675,7.7580943,50,-0.02624707669019699,0.10298347473144531
232,1104.8205206394196,-776.0672195567375,0.0,2.0170212167158752e-08,0.04401659965515137,2338.0454,0.73442495,4.040955543518066,0.8966395600415311,-1617.4551394701239,-532.6133544380311,231.2284824460446,0.009998779743909836,4.567248106002808,0.03404316460490264,-1186.3774504479943,7.7570705,50,-0.034043144434690475,0.09585380554199219
233,1109.643920660019,-699.8248565703584,0.0,1.0675192285702906e-08,0.04581046104431152,2318.4915,0.73356336,4.301713943481445,0.8454103196524532,-1737.2495504402832,-511.03433280985126,231.2319809833945,0.006406065542250872,4.820684909820557,0.026323172694445063,-1141.3826033594078,7.748672,50,-0.026323162019252777,0.10348916053771973
234,1114.253077507019,-771.8840712259654,0.0,1.273155181280572e-08,0.04436683654785156,2300.621,0.7327517,4.086814641952515,0.8847147768710389,-1678.644641893157,-520.0202361484179,185.97885864423682,0.006423116195946932,4.6063232421875,0.025497482782602,-1158.9135073393702,7.7409344,50,-0.025497470051050186,0.0930490493774414
235,1119.0999257564545,-731.1925721152604,0.0,1.4495849853801701e-08,0.04613351821899414,2292.0222,0.7323639,4.304013013839722,0.8891231909049322,-1599.5973710055844,-519.1927820158685,212.04121458557302,0.006458866875618696,4.844222068786621,0.027856945586204773,-1155.6653892865788,7.73719,50,-0.02785693109035492,0.10720992088317871
236,1123.6471462249756,-805.8462081140334,0.0,-2.9039382454243423e-08,0.044417381286621094,2291.2224,0.7323336,4.010028123855591,0.8885323863362002,-1621.7832681933285,-503.2222458547009,190.65812087177497,0.00641070120036602,4.542790174484253,0.025769282895327095,-1120.1882834244252,7.7368407,50,-0.02576931193470955,0.0957028865814209
